article_id,published_date,publisher,linked_ticker_count,linked_tickers,stratum,title,summary,classification_status,is_relevant,relevance_type,primary_company,primary_industry,event_type,target_company_sentiment,news_scope,expected_competitor_effect,materiality,confidence,reasoning_short,model,estimated_cost_usd,classified_at
999f7e229e1d1d18d70c5a3eea74b09237cc1220e7bb18fd3aa7120195eb0bce,2025-10-16,Yahoo,1,AMZN,big_tech_cloud__analyst_or_earnings,A Look at Amazon (AMZN) Valuation as AI Investment and Corporate Layoffs Drive Next Growth Phase,"Amazon.com (AMZN) is making waves with its announcement of major corporate layoffs focused on its human resources division. The company aims to streamline operations for the next chapter of growth. These workforce changes are happening alongside the company’s $100 billion-plus investment in artificial intelligence and cloud infrastructure, a move that is catching the attention of both Wall Street and long-term investors. See our latest analysis for Amazon.com. Amazon has packed a lot into the...",success,true,target_company_news,AMZN,big_tech_cloud,management_or_governance,mixed,firm_specific,same_direction_contagion,4.0,4.0,"The article covers Amazon’s layoffs and AI/cloud investment, which are economically meaningful for AMZN and its cloud competitors.",gpt-5.4-mini,0.0,2026-06-21T21:22:17+00:00
a06753d1b4ab94aa82e48c5a7152a0727bc7f854f13901d480f27f16cd86181b,2025-10-17,Yahoo,2,AMZN;MSFT,semiconductors_ai__analyst_or_earnings,"AI, Amazon Drive Applied Optoelectronics' $1.9 Billion Revenue Forecast","Analysts expect Applied Optoelectronics' revenue to spike 666% by 2027 on data center and AI demand, as well as deals with Amazon and Charter.",success,true,competitor_company_news,Applied Optoelectronics,semiconductors_ai,demand_sales_or_deliveries,positive,firm_specific,same_direction_contagion,4.0,4.0,"The article highlights strong AI/data-center demand and Amazon-linked growth for a semiconductor supplier, which can signal similar tailwinds for peers.",gpt-5.4-mini,0.0,2026-06-21T21:24:26+00:00
686c9efa06e92cbf6e100c90d0249fd4c6e12683796e76a6a207fa1b22e1fc09,2025-10-20,Benzinga,1,JPM,banks_finance__firm_event,Dimon Sees 'Cockroaches' In Banks—Here's How To Protect Your Portfolio,Jamie Dimon warns of hidden credit risks as stress builds in regional banks and private equity. Analysts turn to long-duration Treasuries and small-cap hedges as potential portfolio protection.,success,true,target_company_news,JPM,banks_finance,management_or_governance,negative,firm_specific,same_direction_contagion,4.0,4.0,"The article centers on JPMorgan CEO Jamie Dimon warning about hidden credit risks, which is relevant to JPM and the banking sector.",gpt-5.4-mini,0.0,2026-06-21T21:20:34+00:00
7784d69c3566b606a29083684bbccc335be6a4452e69b5eed40af3ffc4c66407,2025-10-20,Yahoo,2,F;GM,autos_ev__other_unclear,What’s Driving the Fall in US EV Adoption?,"While U.S. adoption stalls, China and Europe continue to lead the EV transition, with China accounting for 1.3 million of the 2.1 million global EV sales in September 2025.",success,true,industry_news,unclear,autos_ev,demand_sales_or_deliveries,negative,industry_wide,same_direction_contagion,4.0,4.0,"The article discusses a broad slowdown in U.S. EV adoption, which is relevant to EV automakers like Ford and GM.",gpt-5.4-mini,0.0,2026-06-21T21:19:47+00:00
2248506a54eefc98511a0f1bf2e4820457e6248e821797d3c093fe1f974ebf03,2025-10-23,MarketWatch,1,TSLA,autos_ev__firm_event,Tesla Stock Depends on Musk’s Robot Army. Why Fierce Competition Is a Problem.,Tesla Stock Depends on Musk’s Robot Army. Why Fierce Competition Is a Problem.,success,true,target_company_news,TSLA,autos_ev,product_or_technology,mixed,firm_specific,neutral_or_no_clear_effect,4.0,4.0,"The article is about Tesla’s robot/AI strategy and competitive pressure, which is directly relevant to TSLA.",gpt-5.4-mini,0.0,2026-06-21T21:18:45+00:00
454dc204a01fecc53bd49642b7b78dd8263914c37100d9f73113a2b910a73df8,2025-11-05,Yahoo,1,JPM,banks_finance__analyst_or_earnings,JPMorgan Chase (JPM): Exploring Valuation After New $500B Sustainable Investment and Strong Growth Results,"JPMorgan Chase (JPM) has been drawing fresh attention after sharing its latest financials, showing growth in both net income and overall revenue. Alongside these results, the bank's announcement to allocate $500 billion towards sustainable industries and up to $10 billion in U.S. companies is starting conversations about its future direction. See our latest analysis for JPMorgan Chase. JPMorgan Chase’s latest moves, from ramping up sustainable industry investment to making leadership changes,...",success,true,target_company_news,JPM,banks_finance,earnings_or_guidance,positive,firm_specific,neutral_or_no_clear_effect,4.0,4.0,"The article is about JPMorgan’s results and capital allocation plans, which are directly relevant to the bank.",gpt-5.4-mini,0.0,2026-06-21T21:20:27+00:00
5b0808eb399da885b15128426fb41e44d2da489b3e09ce553537e9c419e5821c,2025-11-19,Yahoo,1,AMD,semiconductors_ai__firm_event,"U.A.E., Saudi Companies Land U.S. Deal for Artificial-Intelligence Chips","The Commerce Department approved the sale of as many as 70,000 advanced artificial-intelligence chips to two companies based in the United Arab Emirates and Saudi Arabia.  The approvals are significant victories for the Middle Eastern countries as they try to catch up in the artificial-intelligence race.  Nvidia’s competitor Advanced Micro Devices has an agreement valued at billions of dollars to work with Humain.",success,true,competitor_company_news,AMD,semiconductors_ai,partnership_or_contract,positive,industry_wide,same_direction_contagion,4.0,4.0,The chip approvals and AMD-Humain deal signal stronger AI chip demand that can spill over to semiconductor peers.,gpt-5.4-mini,0.0,2026-06-21T21:24:55+00:00
87c7d978270f07e7c9a89d589c89362016c6fcc4bb53b7bd18c03fb6316e6392,2025-11-19,Yahoo,1,TSLA,autos_ev__analyst_or_earnings,"Nvidia Earnings Are The 'Super Bowl' For The Entire Market, Could Trigger A Massive Shift: 'You're Going To Be Able To Hear A Pin Drop'","Nvidia Corp's (NASDAQ:NVDA) upcoming earnings are being billed as one of the most consequential market moments of the year. Analysts Call Nvidia's Earnings The ‘Super Bowl' Of Tech With Nvidia set to report on Wednesday, Wedbush Securities analyst Dan ...",success,true,competitor_company_news,NVDA,semiconductors_ai,earnings_or_guidance,neutral,industry_wide,same_direction_contagion,4.0,4.0,"The article is about Nvidia earnings, which can move the AI chip sector and related competitors broadly.",gpt-5.4-mini,0.0,2026-06-21T21:18:18+00:00
5d3fb71eb65592c49e315e6ed7f7e04d6c0edf2859c09f5481b553a757c53360,2025-11-20,Yahoo,1,GM,autos_ev__firm_event,Norwegian battery company to build $3.2 billion synthetic graphite plant in Ontario's 'automotive alley',"The St. Thomas, Ont., plant is expected to create as many as 1,000 jobs once it ramps up to full production",success,true,industry_news,unclear,autos_ev,supply_chain_or_production,neutral,industry_wide,same_direction_contagion,4.0,4.0,A major synthetic graphite plant in Ontario affects EV battery supply chains across the auto sector.,gpt-5.4-mini,0.0,2026-06-21T21:18:41+00:00
5c68526d31ad4e05b9005939d9f839c596f1b5ed0c753734e61ee9df303f2132,2025-11-21,Yahoo,2,META;MSFT,big_tech_cloud__analyst_or_earnings,Watch Oracle Stock for an End to the AI Slump,"Oracle  is a cloud-software company, now tied closely to the artificial intelligence investment trade, that may be doing the same thing.  Shares in  Oracle  have tumbled nearly 40% since early September, lopping nearly $360 billion from its market value, since the company unveiled a huge jump in projected revenue from its burgeoning AI business in early September.  Spending all that cash on AI infrastructure is, by itself, a key concern for investors worried about the financial arithmetic of the world’s hottest new technology.",success,true,competitor_company_news,Oracle,big_tech_cloud,market_roundup,negative,industry_wide,same_direction_contagion,4.0,4.0,The piece says Oracle’s AI-driven cloud spending and stock slump reflect broader AI trade concerns that can spill over to cloud and big tech peers.,gpt-5.4-mini,0.0,2026-06-21T21:22:14+00:00
8d351fd1673284eb99daf1886aec4897c1c17063ffcf61f1a713550f3fb20999,2025-11-24,Yahoo,1,LUV,airlines_travel__firm_event,Airline cancels all domestic flights after one of its planes hit by gunfire,"With Haiti undergoing a prolonged period of gang and political violence that followed the forced resignation of Prime Minister Ariel Henry in April 2024, no U.S. airline has been permitted to fly into the country since the FAA first issued its ban on commercial flights in November 2024. Eventually ...",success,true,industry_news,unclear,airlines_travel,legal_regulatory_policy,negative,industry_wide,same_direction_contagion,4.0,4.0,"The article describes Haiti flight bans and violence affecting airline operations, which is relevant to the airline industry broadly.",gpt-5.4-mini,0.0,2026-06-21T21:17:16+00:00
5c723bb1a75ced18f3d515e23ef9715aec34b27cbfa65da2dc191d5995e126df,2025-11-30,Yahoo,1,GM,autos_ev__analyst_or_earnings,General Motors makes a harsh decision as EVs falter,"U.S. consumers purchased 90 different EV models in the third quarter, but only nine sold more than 10,000 units. Tesla Model Y and Model 3 were top sellers, moving more than 114,000 and 53,000 vehicles, respectively, and the Chevy Equinox sold just under 25,000. 2025 (through September): over ...",success,true,target_company_news,GM,autos_ev,demand_sales_or_deliveries,negative,industry_wide,same_direction_contagion,4.0,4.0,"The article discusses GM’s EV weakness amid broader U.S. EV sales softness, which is relevant to the autos EV sector and competitors.",gpt-5.4-mini,0.0,2026-06-21T21:18:19+00:00
ae1e36c6fd71977b7285491a57ee7068e96a12772ef7d35014c6bbbcdc52978f,2025-12-11,Yahoo,1,AMD,semiconductors_ai__firm_event,"If Google wins AI race, Nvidia is 'in trouble,' says author of Jensen Huang biography","Jensen Huang biography author Stephen Witt explains why Google's self-developed AI model, Gemini, could pose a threat to Nvidia's AI dominance",success,true,competitor_company_news,Google,semiconductors_ai,product_or_technology,positive,industry_wide,negative_for_competitors,4.0,4.0,"The article says Google’s Gemini AI could threaten Nvidia’s dominance, which is relevant competitive news for the AI chip sector.",gpt-5.4-mini,0.0,2026-06-21T21:24:58+00:00
2a5448cf025ad8377ed884d2a6fd14ec3965bc669d1fb1820594d019d453d246,2025-12-15,Yahoo,1,AMD,semiconductors_ai__analyst_or_earnings,Why OpenAI dominated the AI trade in 2025,"Opening Bid Unfiltered is available on Apple Podcasts, Spotify, YouTube, or wherever you get your podcasts. There has been one company at the very center of the AI trade this year. That is none other than OpenAI (OPAI.PVT)! OpenAI has won Yahoo Finance’s 11th annual Company of the Year award. Here is why. First, it undeniably led the market narrative for investors in 2025. When it announced big deals, stocks popped. When it issued a cautionary statement, stocks took a hit. Second, OpenAI secured scores of new, transformational deals with large public companies, including Nvidia (NVDA), AMD (AMD), and Oracle (ORCL). And three, its year of dealmaking will likely see the company end the year as the world’s most valuable private business — with an estimated valuation of $500 billion, according to Yahoo Finance data. Yahoo Finance Executive Editor Brian Sozzi talked exclusively with OpenAI CFO Sarah Friar about the company’s path forward — from eventually turning profitable to a potential push into hardware. Listen on your favorite podcast platform or watch on our website for full episodes of Opening Bid Unfiltered. Yahoo Finance's Opening Bid Unfiltered is produced by Langston Sessoms.",success,true,competitor_company_news,OpenAI,semiconductors_ai,partnership_or_contract,positive,industry_wide,same_direction_contagion,4.0,4.0,"The piece highlights OpenAI dealmaking with major AI firms, which is relevant to the semiconductor/AI ecosystem and sentiment around AMD-linked peers.",gpt-5.4-mini,0.0,2026-06-21T21:30:40+00:00
56a6b6f3b54aa01c1d6499d1c22a1d6e21f9506314f045cd9904706cdf98e97d,2025-12-17,Yahoo,1,META,big_tech_cloud__firm_event,"Google teams with Meta’s PyTorch to chip away at Nvidia’s moat, Reuters says","Investing.com -- Alphabet Inc’s (NASDAQ:GOOGL) Google is intensifying efforts to make its proprietary artificial intelligence hardware more compatible with the industry’s leading software, a move aimed at challenging NVIDIA Corp’s (NASDAQ:NVDA) grip on the AI computing market, Reuters reported Wednesday. The initiative, known internally as ""TorchTPU,"" focuses on optimizing Google’s Tensor Processing Units (TPUs) to run PyTorch, an open-source framework originally developed by Meta Platforms Inc.",success,true,competitor_company_news,NVIDIA,semiconductors_ai,product_or_technology,negative,industry_wide,negative_for_competitors,4.0,4.0,Google’s TPU-PyTorch compatibility effort is a direct challenge to Nvidia’s AI hardware dominance.,gpt-5.4-mini,0.0,2026-06-21T21:22:44+00:00
c577d69a924ce4d3ab6e7d071c599045191041263381c501c777faf1cce5ec62,2025-12-18,Yahoo,2,F;GM,autos_ev__macro_policy,U.S. car maker wins 2025 sales race with 2.8 million vehicles sold,"Car buying patterns in 2025 have been all over the place as consumers and the industry have adjusted to the automotive tariffs that dominated the conversation this year. While the U.S. eventually got tariff burdens down to 15% for most of its trade partners, for much of the year, importers were ...",success,true,market_roundup_but_relevant,unclear,autos_ev,macro_rates_tariffs_oil_geopolitics,neutral,industry_wide,same_direction_contagion,4.0,4.0,"The article discusses 2025 auto sales and tariff impacts across the U.S. auto industry, which is relevant to Ford and GM.",gpt-5.4-mini,0.0,2026-06-21T21:19:08+00:00
6252cbe8f5aca6304aba36b59406575dbada129689b35a67c71740c2751f4a1c,2025-12-19,Yahoo,2,GOOGL;TSLA,other_unclear__other_unclear,"Lyft Faces Rising Autonomous Vehicle Disruption Risk, Wedbush Says","Lyft (LYFT) faces growing risk from the accelerating shift toward autonomous vehicles, which Wedbush",success,true,competitor_company_news,Lyft,autos_ev,analyst_rating_or_price_target,negative,industry_wide,same_direction_contagion,4.0,4.0,"Wedbush says Lyft faces rising disruption from autonomous vehicles, which is relevant to ride-hailing and AV competitors.",gpt-5.4-mini,0.0,2026-06-21T21:24:11+00:00
75f513bbc97cc59997ef979e294836c7150995f54894a6be5df0268ead6edf0d,2025-12-19,Yahoo,1,INTC,semiconductors_ai__firm_event,Are Intel's (INTC) Leadership Shifts And AI Rumors Quietly Rewriting Its Washington Strategy?,"In recent days, Intel announced senior leadership changes across government affairs, marketing, and advanced technology strategy, while also facing fresh scrutiny from U.S. lawmakers over its evaluation of China-linked chipmaking equipment and sitting at the center of growing AI acquisition rumors involving SambaNova. Together, these developments highlight how Intel is trying to deepen its influence in Washington and accelerate its AI ambitions even as regulatory and geopolitical risks...",success,true,target_company_news,Intel (INTC),semiconductors_ai,management_or_governance,mixed,firm_specific,neutral_or_no_clear_effect,4.0,4.0,"The article is about Intel leadership changes, regulatory scrutiny, and AI acquisition rumors, all directly affecting the company.",gpt-5.4-mini,0.0,2026-06-21T21:24:57+00:00
